257	93.7	13	12.57	7.21	27.3	2.60	0	12	18	15	13	0.1	0.02	5	60	3	1	50	50	
258	67.6	14	3.05	4.83	46.1	4.30	0	10	23	9	13	0.1	0.02	5	60	3	1	50	50	
259	69.1	10	3.68	6.91	41.1	3.84	0	9	19	13	18	0.1	0.02	5	60	3	1	50	50	
260	90.2	9	19.04	10.02	29.3	2.79	0	14	21	11	18	0.1	0.02	5	60	3	1	50	50	
261	91.2	9	18.88	10.13	30.3	2.89	0	15	25	19	19	0.1	0.02	5	60	3	1	50	50	
262	76.7	13	8.17	5.9	30.3	2.89	0	15	20	2	13	0.1	0.02	5	60	3	1	50	50	
263	84.8	14	8.64	6.06	27.3	2.60	0	12	23	12	8	0.1	0.02	5	60	3	1	50	50	
264	76.7	13	8.17	5.9	30.3	2.89	0	15	29	9	13	0.1	0.02	5	60	3	1	50	50	
265	5.3	19	1.06	0.28	41.5	3.96	0	7	6	2	19	0.1	0.02	5	60	3	1	50	50	
266	79.4	11	10.57	7.22	30.3	2.89	0	15	24	3	15	0.1	0.02	5	60	3	1	50	50	
267	86.7	13	11.7	6.67	28.3	2.70	0	13	23	2	13	0.1	0.02	5	60	3	1	50	50	
268	80.4	11	3.45	7.31	46.1	4.30	0	7	26	2	16	0.1	0.02	5	60	3	1	50	50	
269	52.7	11	2.3	4.79	39.1	3.72	0	10	16	8	19	0.1	0.02	5	60	3	1	50	50	
270	54.7	15	2.37	3.65	52.1	4.86	0	10	29	12	7	0.1	0.02	5	60	3	1	50	50	
271	93.7	13	12.57	7.21	27.3	2.60	0	12	30	16	13	0.1	0.02	5	60	3	1	50	50	
272	57.4	11	2.35	5.22	32.1	3.08	0	2	17	17	17	0.1	0.02	5	60	3	1	50	50	
273	79.4	11	10.57	7.22	30.3	2.89	0	15	25	17	14	0.1	0.02	5	60	3	1	50	50	
274	62.6	14	3.03	4.47	45.1	4.22	0	11	21	18	11	0.1	0.02	5	60	3	1	50	50	
275	69	11	2.7	6.27	32.1	3.04	0	3	16	3	20	0.1	0.02	5	60	3	1	50	50	
276	35.2	18	1.69	1.96	40.1	3.79	0	6	21	18	2	0.1	0.02	5	60	3	1	50	50	
277	36.6	18	1.7	2.03	46.1	4.36	0	7	26	2	3	0.1	0.02	5	60	3	1	50	50	
278	63.1	10	3.19	6.31	45.1	4.22	0	10	22	4	20	0.1	0.02	5	60	3	1	50	50	
279	61.3	14	3.35	4.38	38.1	3.63	0	15	15	12	12	0.1	0.02	5	60	3	1	50	50	
280	65	15	2.49	4.33	37.1	3.50	0	8	16	9	10	0.1	0.02	5	60	3	1	50	50	
281	73.9	15	2.43	4.93	44.1	4.09	0	4	27	2	9	0.1	0.02	5	60	3	1	50	50	
282	57.7	11	2.49	5.25	37.1	3.52	0	9	15	3	18	0.1	0.02	5	60	3	1	50	50	
283	62.4	13	2.36	4.8	40.1	3.81	0	10	17	11	15	0.1	0.02	5	60	3	1	50	50	
284	90.4	11	11.89	8.22	27.3	2.60	0	12	22	19	14	0.1	0.02	5	60	3	1	50	50	
285	46.6	19	1.84	2.45	31.1	2.99	0	4	14	4	7	0.1	0.02	5	60	3	1	50	50	
286	96.2	9	20.24	10.69	27.3	2.60	0	12	19	16	17	0.1	0.02	5	60	3	1	50	50	
287	76.7	13	8.17	5.9	30.3	2.89	0	15	18	18	12	0.1	0.02	5	60	3	1	50	50	
288	46	15	2.84	3.07	30.3	2.94	0	15	21	2	1	0.1	0.02	5	60	3	1	50	50	
289	83.8	12	3.98	6.98	40.1	3.75	0	9	18	10	15	0.1	0.02	5	60	3	1	50	50	
290	84.8	14	8.64	6.06	27.3	2.60	0	12	22	16	7	0.1	0.02	5	60	3	1	50	50	
291	91.2	9	18.88	10.13	30.3	2.89	0	15	18	18	18	0.1	0.02	5	60	3	1	50	50	
292	78.3	14	4.14	5.59	35.1	3.35	0	12	15	5	13	0.1	0.02	5	60	3	1	50	50	
293	84.8	14	8.64	6.06	27.3	2.60	0	12	27	13	8	0.1	0.02	5	60	3	1	50	50	
294	39.7	20	1.44	1.99	31.7	2.97	0	4	10	13	13	0.1	0.02	5	60	3	1	50	50	
295	79.4	11	10.57	7.22	30.3	2.89	0	15	26	10	14	0.1	0.02	5	60	3	1	50	50	
296	91.2	9	18.88	10.13	30.3	2.89	0	15	25	18	20	0.1	0.02	5	60	3	1	50	50	
297	63	14	2.15	4.5	50.1	4.65	0	7	30	16	13	0.1	0.02	5	60	3	1	50	50	
298	78.4	10	3.63	7.84	39.1	3.65	0	3	23	12	19	0.1	0.02	5	60	3	1	50	50	
299	80.8	10	4.71	8.08	39.3	3.75	0	12	15	13	19	0.1	0.02	5	60	3	1	50	50	
300	53.2	12	2.14	4.43	27.8	2.59	0	2	12	13	19	0.1	0.02	5	60	3	1	50	50	
301	30.6	17	1.73	1.8	34.1	3.31	0	14	12	4	3	0.1	0.02	5	60	3	1	50	50	
302	63.1	10	2.98	6.31	47.1	4.40	0	9	25	19	17	0.1	0.02	5	60	3	1	50	50	
303	84.8	16	2.53	5.3	30.1	2.82	0	3	14	9	11	0.1	0.02	5	60	3	1	50	50	
304	58.4	17	1.92	3.44	32.1	3.01	0	7	12	3	13	0.1	0.02	5	60	3	1	50	50	
305	76.7	13	8.17	5.9	30.3	2.89	0	15	29	4	13	0.1	0.02	5	60	3	1	50	50	
306	66.9	10	2.82	6.69	48.1	4.49	0	5	30	2	17	0.1	0.02	5	60	3	1	50	50	
307	75.5	16	2.37	4.72	40.1	3.78	0	2	25	14	10	0.1	0.02	5	60	3	1	50	50	
308	71.1	10	3.65	7.11	41.1	3.84	0	8	20	13	18	0.1	0.02	5	60	3	1	50	50	
309	90.2	9	19.04	10.02	29.3	2.79	0	14	22	11	18	0.1	0.02	5	60	3	1	50	50	
310	90.6	12	3.38	7.55	46.1	4.31	0	5	28	7	14	0.1	0.02	5	60	3	1	50	50	
311	64.1	15	2.19	4.27	34.1	3.21	0	6	15	17	10	0.1	0.02	5	60	3	1	50	50	
312	27.6	20	1.31	1.38	38.6	3.62	0	6	10	10	13	0.1	0.02	5	60	3	1	50	50	
313	93.7	13	12.57	7.21	27.3	2.60	0	12	23	8	13	0.1	0.02	5	60	3	1	50	50	
314	26.6	15	1.35	1.77	39.4	3.76	0	9	10	18	18	0.1	0.02	5	60	3	1	50	50	
315	54.1	10	2.55	5.41	52.1	4.88	0	11	28	8	19	0.1	0.02	5	60	3	1	50	50	
316	62.6	14	2.65	4.47	51.1	4.77	0	10	28	5	13	0.1	0.02	5	60	3	1	50	50	
317	74.6	18	2.5	4.14	41.1	3.85	0	3	25	19	5	0.1	0.02	5	60	3	1	50	50	
318	83.6	15	2.56	5.57	30.1	2.85	0	2	15	19	12	0.1	0.02	5	60	3	1	50	50	
319	70.6	15	2.39	4.71	44.1	4.10	0	5	26	2	9	0.1	0.02	5	60	3	1	50	50	
320	61.1	10	2.81	6.11	49.1	4.59	0	9	27	8	19	0.1	0.02	5	60	3	1	50	50	
321	49	18	1.91	2.72	46.1	4.34	0	4	29	17	3	0.1	0.02	5	60	3	1	50	50	
322	46	15	2.84	3.07	30.3	2.94	0	15	29	3	5	0.1	0.02	5	60	3	1	50	50	
323	58.7	15	2.64	3.91	48.1	4.49	0	10	25	5	8	0.1	0.02	5	60	3	1	50	50	
324	79.4	11	10.57	7.22	30.3	2.89	0	15	18	19	14	0.1	0.02	5	60	3	1	50	50	
325	80.8	10	4.71	8.08	39.3	3.75	0	12	15	3	20	0.1	0.02	5	60	3	1	50	50	
326	96.6	12	4.01	8.05	40.1	3.75	0	5	22	11	15	0.1	0.02	5	60	3	1	50	50	
327	76.7	13	8.17	5.9	30.3	2.89	0	15	29	10	9	0.1	0.02	5	60	3	1	50	50	
328	88.6	12	3.21	7.38	48.1	4.49	0	5	30	2	14	0.1	0.02	5	60	3	1	50	50	
329	93.2	9	19.64	10.36	28.3	2.70	0	13	30	12	19	0.1	0.02	5	60	3	1	50	50	
330	4.7	24	1.05	0.2	39.8	3.81	0	7	7	7	6	0.1	0.02	5	60	3	1	50	50	
331	96.2	9	20.24	10.69	27.3	2.60	0	12	23	9	19	0.1	0.02	5	60	3	1	50	50	
332	75.4	14	2.46	5.39	45.1	4.19	0	5	27	8	13	0.1	0.02	5	60	3	1	50	50	
333	74.7	12	2.75	6.22	32.1	3.08	0	2	17	12	16	0.1	0.02	5	60	3	1	50	50	
334	67.4	16	2.13	4.21	34.1	3.22	0	4	17	18	9	0.1	0.02	5	60	3	1	50	50	
335	53.2	15	2.28	3.55	39.1	3.71	0	11	15	9	11	0.1	0.02	5	60	3	1	50	50	
336	59.4	14	2.49	4.24	52.1	4.85	0	9	30	5	12	0.1	0.02	5	60	3	1	50	50	
337	63.8	10	2.83	6.38	43.1	4.07	0	2	28	9	19	0.1	0.02	5	60	3	1	50	50	
338	65.4	18	2.31	3.63	41.1	3.85	0	3	25	5	4	0.1	0.02	5	60	3	1	50	50	
339	79.7	13	10.16	6.13	29.3	2.79	0	14	26	4	9	0.1	0.02	5	60	3	1	50	50	
340	86.9	14	2.59	6.21	46.1	4.26	0	3	30	4	13	0.1	0.02	5	60	3	1	50	50	
341	76.7	13	8.17	5.9	30.3	2.89	0	15	22	20	12	0.1	0.02	5	60	3	1	50	50	
342	79.4	10	3.76	7.94	38.1	3.56	0	3	22	18	17	0.1	0.02	5	60	3	1	50	50	
343	65.5	11	2.79	5.95	33.1	3.14	0	6	14	9	19	0.1	0.02	5	60	3	1	50	50	
344	2.7	16	1.04	0.17	41.1	3.94	0	14	8	8	18	0.1	0.02	5	60	3	1	50	50	
345	90.4	11	11.89	8.22	27.3	2.60	0	12	23	8	14	0.1	0.02	5	60	3	1	50	50	
346	71.6	18	2.62	3.98	38.1	3.57	0	3	22	5	2	0.1	0.02	5	60	3	1	50	50	
347	79.4	11	10.57	7.22	30.3	2.89	0	15	25	10	14	0.1	0.02	5	60	3	1	50	50	
348	28.2	18	1.51	1.57	39.1	3.75	0	10	16	18	4	0.1	0.02	5	60	3	1	50	50	
349	93.2	9	19.64	10.36	28.3	2.70	0	13	25	18	20	0.1	0.02	5	60	3	1	50	50	
350	61.4	11	2.59	5.58	30.1	2.88	0	2	15	3	20	0.1	0.02	5	60	3	1	50	50	
351	76.7	13	8.17	5.9	30.3	2.89	0	15	19	18	12	0.1	0.02	5	60	3	1	50	50	
352	55.3	18	2.11	3.07	43.1	4.06	0	5	25	19	5	0.1	0.02	5	60	3	1	50	50	
353	66.1	10	3.3	6.61	44.1	4.12	0	9	22	20	20	0.1	0.02	5	60	3	1	50	50	
354	76.7	13	8.17	5.9	30.3	2.89	0	15	25	3	11	0.1	0.02	5	60	3	1	50	50	
355	76.7	13	8.17	5.9	30.3	2.89	0	15	25	18	13	0.1	0.02	5	60	3	1	50	50	
356	76.8	14	7.35	5.49	28.3	2.70	0	13	27	13	8	0.1	0.02	5	60	3	1	50	50	
357	90.2	9	19.04	10.02	29.3	2.79	0	14	19	7	20	0.1	0.02	5	60	3	1	50	50	
358	75.8	10	4.18	7.58	42.3	4.03	0	13	17	7	17	0.1	0.02	5	60	3	1	50	50	
359	79.7	13	10.16	6.13	29.3	2.79	0	14	26	5	13	0.1	0.02	5	60	3	1	50	50	
360	70.1	10	3.83	7.01	40.1	3.75	0	9	18	10	18	0.1	0.02	5	60	3	1	50	50	
361	68.8	14	6.02	4.91	29.3	2.79	0	14	25	18	7	0.1	0.02	5	60	3	1	50	50	
362	9.7	26	1.1	0.37	35.7	3.41	0	3	7	2	4	0.1	0.02	5	60	3	1	50	50	
363	93.7	13	12.57	7.21	27.3	2.60	0	12	26	2	13	0.1	0.02	5	60	3	1	50	50	
364	65.1	10	3.18	6.51	45.1	4.22	0	9	23	9	19	0.1	0.02	5	60	3	1	50	50	
365	11.7	19	1.16	0.62	46	4.44	0	7	20	20	1	0.1	0.02	5	60	3	1	50	50	
366	65.7	11	2.8	5.97	34.1	3.23	0	7	14	16	17	0.1	0.02	5	60	3	1	50	50	
367	70.1	10	3.83	7.01	40.1	3.75	0	9	18	12	19	0.1	0.02	5	60	3	1	50	50	
368	76.8	14	7.35	5.49	28.3	2.70	0	13	29	17	7	0.1	0.02	5	60	3	1	50	50	
369	75.4	14	2.46	5.39	45.1	4.19	0	5	27	2	13	0.1	0.02	5	60	3	1	50	50	
370	93.2	9	19.64	10.36	28.3	2.70	0	13	26	8	19	0.1	0.02	5	60	3	1	50	50	
371	90	10	19	9	27.3	2.60	0	12	18	15	16	0.1	0.02	5	60	3	1	50	50	
372	67	14	2.32	4.79	46.1	4.28	0	7	26	2	13	0.1	0.02	5	60	3	1	50	50	
373	77.9	10	4.02	7.79	37.1	3.47	0	5	19	3	18	0.1	0.02	5	60	3	1	50	50	
374	50	16	1.95	3.13	41.1	3.85	0	7	21	20	8	0.1	0.02	5	60	3	1	50	50	
375	73.7	16	2.22	4.61	45.1	4.23	0	2	30	18	11	0.1	0.02	5	60	3	1	50	50	
376	91.2	9	18.88	10.13	30.3	2.89	0	15	28	18	17	0.1	0.02	5	60	3	1	50	50	
377	83.4	10	4.36	8.34	34.1	3.18	0	3	18	16	17	0.1	0.02	5	60	3	1	50	50	
378	74.4	10	3.2	7.44	43.1	4.02	0	3	27	12	19	0.1	0.02	5	60	3	1	50	50	
379	93	14	3.17	6.64	33.1	3.09	0	2	18	18	12	0.1	0.02	5	60	3	1	50	50	
380	57.7	15	2.93	3.85	42.1	3.94	0	11	18	17	8	0.1	0.02	5	60	3	1	50	50	
381	93.7	13	12.57	7.21	27.3	2.60	0	12	28	2	11	0.1	0.02	5	60	3	1	50	50	
382	64.6	14	3.24	4.61	43.1	4.03	0	11	19	11	13	0.1	0.02	5	60	3	1	50	50	
383	93.7	13	12.57	7.21	27.3	2.60	0	12	18	7	9	0.1	0.02	5	60	3	1	50	50	
384	65.6	14	3.35	4.69	42.1	3.94	0	11	18	18	12	0.1	0.02	5	60	3	1	50	50	
385	73.9	10	3.76	7.39	39.1	3.66	0	6	20	11	19	0.1	0.02	5	60	3	1	50	50	
386	71.1	10	3.39	7.11	43.1	4.02	0	7	23	12	18	0.1	0.02	5	60	3	1	50	50	
387	86.2	11	3.71	7.84	43.1	4.03	0	5	25	8	16	0.1	0.02	5	60	3	1	50	50	
388	79.7	13	10.16	6.13	29.3	2.79	0	14	22	20	12	0.1	0.02	5	60	3	1	50	50	
389	39.9	15	1.53	2.66	30.7	2.93	0	3	10	5	20	0.1	0.02	5	60	3	1	50	50	
390	66.9	10	2.82	6.69	48.1	4.49	0	5	30	2	20	0.1	0.02	5	60	3	1	50	50	
391	59.1	18	2.1	3.28	44.1	4.17	0	2	29	17	4	0.1	0.02	5	60	3	1	50	50	
392	76.8	10	4.67	7.68	41.3	3.94	0	15	14	3	18	0.1	0.02	5	60	3	1	50	50	
393	83.1	14	2.78	5.94	39.1	3.62	0	4	22	20	10	0.1	0.02	5	60	3	1	50	50	
394	72.2	15	2.21	4.81	34.1	3.21	0	4	17	19	12	0.1	0.02	5	60	3	1	50	50	
395	78.7	12	3.04	6.56	30.1	2.88	0	2	15	12	16	0.1	0.02	5	60	3	1	50	50	
396	46	15	2.84	3.07	30.3	2.94	0	15	24	19	5	0.1	0.02	5	60	3	1	50	50	
397	102.1	12	3.91	8.51	41.1	3.84	0	3	25	3	15	0.1	0.02	5	60	3	1	50	50	
398	76.7	13	8.17	5.9	30.3	2.89	0	15	26	18	9	0.1	0.02	5	60	3	1	50	50	
399	93.7	13	12.57	7.21	27.3	2.60	0	12	23	2	13	0.1	0.02	5	60	3	1	50	50	
400	78.8	15	2.32	5.25	32.1	3.04	0	2	17	18	13	0.1	0.02	5	60	3	1	50	50	
401	63.6	14	3.13	4.54	44.1	4.12	0	11	20	2	9	0.1	0.02	5	60	3	1	50	50	
402	70.6	14	2.36	5.04	45.1	4.19	0	5	27	8	10	0.1	0.02	5	60	3	1	50	50	
403	96.2	9	20.24	10.69	27.3	2.60	0	12	23	18	20	0.1	0.02	5	60	3	1	50	50	
404	90.4	11	11.89	8.22	27.3	2.60	0	12	25	7	15	0.1	0.02	5	60	3	1	50	50	
405	71.4	11	3.11	6.49	49.1	4.59	0	9	27	14	16	0.1	0.02	5	60	3	1	50	50	
406	63.6	14	3.13	4.54	44.1	4.12	0	11	20	2	13	0.1	0.02	5	60	3	1	50	50	
407	40.2	19	1.71	2.12	45.1	4.35	0	2	30	17	1	0.1	0.02	5	60	3	1	50	50	
408	90.2	9	19.04	10.02	29.3	2.79	0	14	19	3	18	0.1	0.02	5	60	3	1	50	50	
409	58.1	10	2.58	5.81	52.1	4.87	0	9	30	2	20	0.1	0.02	5	60	3	1	50	50	
410	106.1	12	4.41	8.84	37.1	3.46	0	3	21	20	15	0.1	0.02	5	60	3	1	50	50	
411	67.4	14	3.11	4.81	44.1	4.11	0	9	22	20	12	0.1	0.02	5	60	3	1	50	50	
412	72.9	10	3.37	7.29	42.1	3.93	0	5	24	6	18	0.1	0.02	5	60	3	1	50	50	
413	96.2	9	20.24	10.69	27.3	2.60	0	12	26	18	20	0.1	0.02	5	60	3	1	50	50	
414	96.2	9	20.24	10.69	27.3	2.60	0	12	22	12	19	0.1	0.02	5	60	3	1	50	50	
415	69.4	15	3.49	4.63	35.1	3.35	0	12	15	17	7	0.1	0.02	5	60	3	1	50	50	
416	104.1	12	4.15	8.68	39.1	3.65	0	3	23	12	14	0.1	0.02	5	60	3	1	50	50	
417	96.2	9	20.24	10.69	27.3	2.60	0	12	22	11	18	0.1	0.02	5	60	3	1	50	50	
418	91.2	9	18.88	10.13	30.3	2.89	0	15	25	18	19	0.1	0.02	5	60	3	1	50	50	
419	93.7	13	12.57	7.21	27.3	2.60	0	12	27	8	11	0.1	0.02	5	60	3	1	50	50	
420	76.4	10	3.4	7.64	41.1	3.84	0	3	25	19	18	0.1	0.02	5	60	3	1	50	50	
421	63	16	3.86	3.94	27.3	2.64	0	12	23	6	5	0.1	0.02	5	60	3	1	50	50	
422	96.6	12	4.01	8.05	40.1	3.75	0	5	22	11	14	0.1	0.02	5	60	3	1	50	50	
423	90	10	19	9	27.3	2.60	0	12	30	16	16	0.1	0.02	5	60	3	1	50	50	
424	97.1	12	3.42	8.09	46.1	4.30	0	3	30	3	15	0.1	0.02	5	60	3	1	50	50	
425	81.8	10	4.93	8.18	38.3	3.65	0	12	14	16	17	0.1	0.02	5	60	3	1	50	50	
426	48.6	17	2.03	2.86	40.1	3.81	0	5	22	11	8	0.1	0.02	5	60	3	1	50	50	
427	75	12	3.99	6.25	39.3	3.75	0	12	15	13	15	0.1	0.02	5	60	3	1	50	50	
428	98.8	14	3.3	7.06	34.1	3.15	0	3	18	15	13	0.1	0.02	5	60	3	1	50	50	
429	76.5	16	2.48	4.78	42.1	3.94	0	2	27	4	9	0.1	0.02	5	60	3	1	50	50	
430	79.4	10	3.76	7.94	38.1	3.56	0	3	22	20	20	0.1	0.02	5	60	3	1	50	50	
431	90	10	19	9	27.3	2.60	0	12	26	2	16	0.1	0.02	5	60	3	1	50	50	
432	91.2	9	18.88	10.13	30.3	2.89	0	15	20	20	17	0.1	0.02	5	60	3	1	50	50	
433	37.4	23	1.54	1.63	25.9	2.45	0	3	9	20	4	0.1	0.02	5	60	3	1	50	50	
434	95.5	12	3.8	7.96	39.1	3.69	0	2	24	3	15	0.1	0.02	5	60	3	1	50	50	
435	73.5	16	2.28	4.59	42.1	3.96	0	2	27	10	10	0.1	0.02	5	60	3	1	50	50	
436	71.9	15	2.34	4.79	46.1	4.28	0	4	29	2	9	0.1	0.02	5	60	3	1	50	50	
437	87.7	11	3.67	7.97	43.1	4.03	0	4	26	5	16	0.1	0.02	5	60	3	1	50	50	
438	63.9	10	2.74	6.39	49.1	4.59	0	6	30	7	18	0.1	0.02	5	60	3	1	50	50	
439	36.4	20	1.71	1.82	31.1	2.98	0	6	12	20	4	0.1	0.02	5	60	3	1	50	50	
440	90	10	19	9	27.3	2.60	0	12	23	8	16	0.1	0.02	5	60	3	1	50	50	
441	79.4	11	10.57	7.22	30.3	2.89	0	15	24	8	14	0.1	0.02	5	60	3	1	50	50	
442	90.6	12	3.38	7.55	46.1	4.31	0	5	28	4	15	0.1	0.02	5	60	3	1	50	50	
443	99.1	12	3.99	8.26	40.1	3.75	0	4	23	2	15	0.1	0.02	5	60	3	1	50	50	
444	86.7	13	11.7	6.67	28.3	2.70	0	13	22	20	10	0.1	0.02	5	60	3	1	50	50	
445	79.7	13	10.16	6.13	29.3	2.79	0	14	26	15	13	0.1	0.02	5	60	3	1	50	50	
446	93.7	13	12.57	7.21	27.3	2.60	0	12	18	4	9	0.1	0.02	5	60	3	1	50	50	
447	90.2	9	19.04	10.02	29.3	2.79	0	14	22	16	17	0.1	0.02	5	60	3	1	50	50	
448	96.2	9	20.24	10.69	27.3	2.60	0	12	19	11	18	0.1	0.02	5	60	3	1	50	50	
449	79.4	11	10.57	7.22	30.3	2.89	0	15	26	17	14	0.1	0.02	5	60	3	1	50	50	
450	72.4	10	3.21	7.24	43.1	4.03	0	4	26	16	17	0.1	0.02	5	60	3	1	50	50	
451	75.6	11	4.63	6.87	38.3	3.65	0	12	14	5	16	0.1	0.02	5	60	3	1	50	50	
452	93.2	11	4.76	8.47	36.1	3.37	0	5	18	12	16	0.1	0.02	5	60	3	1	50	50	
453	101.1	12	4.25	8.42	38.1	3.56	0	4	21	11	15	0.1	0.02	5	60	3	1	50	50	
454	98.5	12	4.17	8.21	36.1	3.41	0	2	21	20	15	0.1	0.02	5	60	3	1	50	50	
455	59	15	2.41	3.93	37.1	3.51	0	9	15	19	12	0.1	0.02	5	60	3	1	50	50	
456	91.2	9	18.88	10.13	30.3	2.89	0	15	19	3	18	0.1	0.02	5	60	3	1	50	50	
457	80.4	11	10.69	7.31	29.3	2.79	0	14	26	10	14	0.1	0.02	5	60	3	1	50	50	
458	90.2	9	19.04	10.02	29.3	2.79	0	14	26	18	19	0.1	0.02	5	60	3	1	50	50	
459	76.7	13	8.17	5.9	30.3	2.89	0	15	25	5	13	0.1	0.02	5	60	3	1	50	50	
460	89.6	12	3.29	7.47	47.1	4.40	0	5	29	20	15	0.1	0.02	5	60	3	1	50	50	
461	90.4	11	11.89	8.22	27.3	2.60	0	12	22	12	14	0.1	0.02	5	60	3	1	50	50	
462	91.2	9	18.88	10.13	30.3	2.89	0	15	25	17	19	0.1	0.02	5	60	3	1	50	50	
463	85.8	12	3.38	7.15	46.1	4.30	0	7	26	20	15	0.1	0.02	5	60	3	1	50	50	
464	67.1	10	3.41	6.71	43.1	4.03	0	9	21	2	20	0.1	0.02	5	60	3	1	50	50	
465	93.2	9	19.64	10.36	28.3	2.70	0	13	29	12	19	0.1	0.02	5	60	3	1	50	50	
466	93.7	13	12.57	7.21	27.3	2.60	0	12	23	2	9	0.1	0.02	5	60	3	1	50	50	
467	91.9	14	2.85	6.56	41.1	3.80	0	3	25	7	13	0.1	0.02	5	60	3	1	50	50	
468	71.4	10	2.94	7.14	46.1	4.30	0	3	30	10	20	0.1	0.02	5	60	3	1	50	50	
469	76.7	13	8.17	5.9	30.3	2.89	0	15	18	14	11	0.1	0.02	5	60	3	1	50	50	
470	90.2	9	19.04	10.02	29.3	2.79	0	14	25	18	19	0.1	0.02	5	60	3	1	50	50	
471	13.5	19	1.17	0.71	50	4.83	0	5	25	19	1	0.1	0.02	5	60	3	1	50	50	
472	95.7	11	4.32	8.7	38.1	3.56	0	3	22	9	16	0.1	0.02	5	60	3	1	50	50	
473	72.4	10	3.21	7.24	43.1	4.03	0	4	26	8	19	0.1	0.02	5	60	3	1	50	50	
474	62.3	14	3.31	4.45	39.1	3.73	0	14	17	18	13	0.1	0.02	5	60	3	1	50	50	
475	65.8	10	3.01	6.58	41.1	3.88	0	2	26	5	20	0.1	0.02	5	60	3	1	50	50	
476	46	15	2.84	3.07	30.3	2.94	0	15	25	18	4	0.1	0.02	5	60	3	1	50	50	
477	74.9	10	3.6	7.49	40.1	3.75	0	5	22	11	19	0.1	0.02	5	60	3	1	50	50	
478	72.8	12	2.71	6.07	36.1	3.43	0	6	17	12	16	0.1	0.02	5	60	3	1	50	50	
479	74.7	12	2.75	6.22	32.1	3.08	0	2	17	18	16	0.1	0.02	5	60	3	1	50	50	
480	93.7	13	12.57	7.21	27.3	2.60	0	12	27	16	13	0.1	0.02	5	60	3	1	50	50	
481	96.2	9	20.24	10.69	27.3	2.60	0	12	18	7	19	0.1	0.02	5	60	3	1	50	50	
482	90	10	19	9	27.3	2.60	0	12	18	7	16	0.1	0.02	5	60	3	1	50	50	
483	89.7	14	2.8	6.41	41.1	3.80	0	3	25	4	12	0.1	0.02	5	60	3	1	50	50	
484	96.2	9	20.24	10.69	27.3	2.60	0	12	23	9	20	0.1	0.02	5	60	3	1	50	50	
485	12.6	19	1.14	0.66	41.5	3.94	0	3	6	4	18	0.1	0.02	5	60	3	1	50	50	
486	86.7	13	11.7	6.67	28.3	2.70	0	13	29	5	9	0.1	0.02	5	60	3	1	50	50	
487	94.6	14	3.11	6.76	35.1	3.24	0	3	19	18	12	0.1	0.02	5	60	3	1	50	50	
488	83.3	14	2.55	5.95	44.1	4.11	0	2	29	4	13	0.1	0.02	5	60	3	1	50	50	
489	83.1	11	3.53	7.55	41.1	3.88	0	2	26	2	16	0.1	0.02	5	60	3	1	50	50	
490	90.4	11	11.89	8.22	27.3	2.60	0	12	18	19	14	0.1	0.02	5	60	3	1	50	50	
491	63.9	10	2.74	6.39	49.1	4.59	0	6	30	18	19	0.1	0.02	5	60	3	1	50	50	
492	90.4	11	11.89	8.22	27.3	2.60	0	12	23	12	15	0.1	0.02	5	60	3	1	50	50	
493	68.8	12	3.08	5.73	47.1	4.41	0	11	23	3	15	0.1	0.02	5	60	3	1	50	50	
494	79.4	11	10.57	7.22	30.3	2.89	0	15	24	2	15	0.1	0.02	5	60	3	1	50	50	
495	69.8	10	3.42	6.98	37.1	3.50	0	2	22	20	19	0.1	0.02	5	60	3	1	50	50	
496	87.3	12	3.26	7.28	31.1	2.95	0	3	15	12	16	0.1	0.02	5	60	3	1	50	50	
497	66.4	13	2.58	5.11	38.1	3.62	0	10	15	20	15	0.1	0.02	5	60	3	1	50	50	
498	76.6	14	3.48	5.47	43.1	4.01	0	9	21	5	13	0.1	0.02	5	60	3	1	50	50	
499	77.4	10	3.51	7.74	40.1	3.74	0	3	24	14	17	0.1	0.02	5	60	3	1	50	50	
500	64.3	14	3.78	4.59	35.1	3.35	0	15	12	15	13	0.1	0.02	5	60	3	1	50	50	
501	67.1	10	3.71	6.71	41.1	3.85	0	10	18	20	17	0.1	0.02	5	60	3	1	50	50	
502	67	11	2.57	6.09	33.1	3.14	0	3	17	18	17	0.1	0.02	5	60	3	1	50	50	
503	93.7	13	12.57	7.21	27.3	2.60	0	12	22	20	12	0.1	0.02	5	60	3	1	50	50	
504	90	10	19	9	27.3	2.60	0	12	23	5	16	0.1	0.02	5	60	3	1	50	50	
505	82.9	14	2.63	5.92	43.1	4.00	0	4	26	2	13	0.1	0.02	5	60	3	1	50	50	
506	93.7	13	12.57	7.21	27.3	2.60	0	12	30	20	12	0.1	0.02	5	60	3	1	50	50	
507	79.7	13	10.16	6.13	29.3	2.79	0	14	22	16	13	0.1	0.02	5	60	3	1	50	50	
508	67.7	11	2.96	6.15	33.1	3.13	0	7	13	18	17	0.1	0.02	5	60	3	1	50	50	
509	88.8	14	2.98	6.34	36.1	3.35	0	4	19	11	13	0.1	0.02	5	60	3	1	50	50	
510	79.7	13	10.16	6.13	29.3	2.79	0	14	19	15	13	0.1	0.02	5	60	3	1	50	50	
511	90.2	9	19.04	10.02	29.3	2.79	0	14	23	6	18	0.1	0.02	5	60	3	1	50	50	
